"3/12/2020","71.4720"
"3/11/2020","72.0208"
"3/7/2020","67.5175"
"3/6/2020","66.1854"
"3/5/2020","66.0784"
"3/4/2020","66.4437"
"3/3/2020","66.3274"
"2/29/2020","66.9909"
"2/28/2020","65.6097"
"2/27/2020","65.5177"
"2/26/2020","64.9213"
"2/22/2020","64.3008"
"2/21/2020","63.7413"
"2/20/2020","63.6873"
"2/19/2020","63.7698"
"2/18/2020","63.3085"
"2/15/2020","63.4536"
"2/14/2020","63.6016"
"2/13/2020","63.0470"
"2/12/2020","63.9490"
"2/11/2020","63.7708"
"2/8/2020","63.4720"
"2/7/2020","62.7977"
"2/6/2020","63.1742"
"2/5/2020","63.4342"
"2/4/2020","63.9091"
"2/1/2020","63.1385"
"1/31/2020","63.0359"
"1/30/2020","62.3934"
"1/29/2020","62.8299"
"1/28/2020","62.3380"
"1/25/2020","61.8031"
"1/24/2020","61.9515"
"1/23/2020","61.8343"
"1/22/2020","61.8552"
"1/21/2020","61.4654"
"1/18/2020","61.5333"
"1/17/2020","61.5694"
"1/16/2020","61.4328"
"1/15/2020","61.4140"
"1/14/2020","60.9474"
"1/11/2020","61.2632"
"1/10/2020","61.2340"
"1/1/2020","61.9057"
"12/31/2019","61.9057"
"12/28/2019","62.0315"
"12/27/2019","61.7676"
"12/26/2019","61.7164"
"12/25/2019","62.1673"
"12/24/2019","62.2499"
"12/21/2019","62.4071"
"12/20/2019","62.5283"
"12/19/2019","62.5831"
"12/18/2019","62.5326"
"12/17/2019","62.7686"
"12/14/2019","62.5544"
"12/13/2019","63.2257"
"12/12/2019","63.5653"
"12/11/2019","63.5788"
"12/10/2019","63.7244"
"12/7/2019","63.7185"
"12/6/2019","63.8135"
"12/5/2019","64.1948"
"12/4/2019","64.1401"
"12/3/2019","64.4097"
"11/30/2019","64.0817"
"11/29/2019","64.1005"
"11/28/2019","63.9722"
"11/27/2019","64.0239"
"11/26/2019","63.7637"
"11/23/2019","63.7101"
"11/22/2019","63.8430"
"11/21/2019","64.0213"
"11/20/2019","63.7730"
"11/19/2019","63.7542"
"11/16/2019","63.8881"
"11/15/2019","64.2101"
"11/14/2019","64.2009"
"11/13/2019","63.8530"
"11/12/2019","63.9121"
"11/9/2019","63.7295"
"11/8/2019","63.7298"
"11/7/2019","63.5880"
"11/6/2019","63.2480"
"11/2/2019","64.0316"
"11/1/2019","63.7748"
"10/31/2019","63.8734"
"10/30/2019","63.8320"
"10/29/2019","63.8700"
"10/26/2019","63.9966"
"10/25/2019","63.8600"
"10/24/2019","63.7997"
"10/23/2019","63.6336"
"10/22/2019","63.7606"
"10/19/2019","63.9542"
"10/18/2019","64.0144"
"10/17/2019","64.3455"
"10/16/2019","64.2548"
"10/15/2019","64.3652"
"10/12/2019","64.2237"
"10/11/2019","64.7416"
"10/10/2019","65.0976"
"10/9/2019","64.8672"
"10/8/2019","64.8259"
"10/5/2019","65.0300"
"10/4/2019","65.1312"
"10/3/2019","65.4399"
"10/2/2019","65.0670"
"10/1/2019","64.6407"
"9/28/2019","64.4156"
"9/27/2019","64.2888"
"9/26/2019","64.1873"
"9/25/2019","63.7060"
"9/24/2019","63.9453"
"9/21/2019","63.8487"
"9/20/2019","64.2199"
"9/19/2019","64.4290"
"9/18/2019","64.1213"
"9/17/2019","63.8272"
"9/14/2019","64.4711"
"9/13/2019","65.1909"
"9/12/2019","65.4321"
"9/11/2019","65.4393"
"9/10/2019","65.5698"
"9/7/2019","65.9981"
"9/6/2019","66.0528"
"9/5/2019","66.5002"
"9/4/2019","66.9072"
"9/3/2019","66.6235"
"8/31/2019","66.4897"
"8/30/2019","66.7471"
"8/29/2019","66.4127"
"8/28/2019","66.2608"
"8/27/2019","65.9735"
"8/24/2019","65.6046"
"8/23/2019","65.6196"
"8/22/2019","66.2630"
"8/21/2019","66.7840"
"8/20/2019","66.6082"
"8/17/2019","65.9961"
"8/16/2019","65.8907"
"8/15/2019","65.2032"
"8/14/2019","65.6017"
"8/13/2019","65.4287"
"8/10/2019","65.2543"
"8/9/2019","65.1299"
"8/8/2019","65.0932"
"8/7/2019","65.2030"
"8/6/2019","65.0546"
"8/3/2019","64.6423"
"8/2/2019","63.8340"
"8/1/2019","63.4172"
"7/31/2019","63.3791"
"7/30/2019","63.5210"
"7/27/2019","63.1271"
"7/26/2019","63.1572"
"7/25/2019","63.1162"
"7/24/2019","63.1290"
"7/23/2019","62.9776"
"7/20/2019","62.8666"
"7/19/2019","62.8286"
"7/18/2019","62.9451"
"7/17/2019","62.8129"
"7/16/2019","62.8280"
"7/13/2019","63.0204"
"7/12/2019","62.9944"
"7/11/2019","63.7988"
"7/10/2019","63.7660"
"7/9/2019","63.8699"
"7/6/2019","63.5841"
"7/5/2019","63.4013"
"7/4/2019","63.4951"
"7/3/2019","63.2265"
"7/2/2019","63.0541"
"6/29/2019","63.0756"
"6/28/2019","63.0452"
"6/27/2019","62.8083"
"6/26/2019","62.5229"
"6/25/2019","62.9095"
"6/22/2019","63.1295"
"6/21/2019","63.3877"
"6/20/2019","63.9794"
"6/19/2019","64.3352"
"6/18/2019","64.3187"
"6/15/2019","64.4326"
"6/14/2019","64.6314"
"6/12/2019","64.5158"
"6/11/2019","64.7919"
"6/8/2019","65.0395"
"6/7/2019","65.2340"
"6/6/2019","65.1243"
"6/5/2019","65.1614"
"6/4/2019","65.5547"
"6/1/2019","65.3834"
"5/31/2019","65.0583"
"5/30/2019","64.9084"
"5/29/2019","64.5394"
"5/28/2019","64.4636"
"5/25/2019","64.6106"
"5/24/2019","64.4913"
"5/23/2019","64.4156"
